clase,forma_sombrero,color_sombrero,magulladuras,olor,espaciado_laminas,tamano_laminas,color_laminas,forma_tallo,raiz_tallo,superficie_tallo_arriba_anillo,superficie_tallo_abajo_anillo,color_tallo_arriba_anillo,color_tallo_abajo_anillo,tipo_anillo,color_esporas,poblacion,habitat
e,f,e,t,n,c,b,u,t,b,s,s,g,p,p,k,v,d
e,f,e,t,n,c,b,w,t,b,s,s,g,g,p,k,y,d
e,f,e,t,n,c,b,u,t,b,s,s,p,p,p,k,v,d
e,f,n,t,n,c,b,w,t,b,s,s,p,g,p,k,y,d
p,x,g,f,f,c,b,p,e,b,k,k,p,b,l,h,v,g
p,x,g,f,c,c,n,u,e,b,s,s,w,w,p,k,v,d
e,f,g,t,n,c,b,w,t,b,s,s,w,p,p,k,y,d
e,f,e,t,n,c,b,n,t,b,s,s,g,w,p,n,v,d
e,f,e,t,n,c,b,n,t,b,s,s,g,p,p,k,v,d
e,f,g,t,n,c,b,w,t,b,s,s,p,p,p,n,v,d
e,f,n,t,n,c,b,p,t,b,s,s,g,p,p,k,y,d
e,f,n,t,n,c,b,n,t,b,s,s,g,w,p,k,y,d
e,f,e,t,n,c,b,n,t,b,s,s,g,p,p,k,v,d
p,x,g,f,c,c,n,u,e,b,s,s,w,w,p,k,v,d
p,x,w,f,c,c,n,n,e,b,s,s,w,w,p,n,v,d
e,f,g,t,n,c,b,u,t,b,s,s,p,g,p,k,y,d
e,f,g,t,n,c,b,w,t,b,s,s,g,w,p,n,y,d
p,x,g,f,f,c,b,p,e,b,k,k,n,b,l,h,y,d
e,x,e,t,n,c,b,n,t,b,s,s,w,g,p,k,v,d
p,x,w,f,c,w,n,p,e,b,s,s,w,w,p,k,s,d
e,f,g,t,n,c,b,n,t,b,s,s,p,p,p,n,y,d
e,f,g,t,n,c,b,n,t,b,s,s,w,p,p,k,y,d
e,f,g,t,n,c,b,p,t,b,s,s,w,p,p,n,v,d
e,f,e,t,n,c,b,w,t,b,s,s,p,g,p,n,v,d
e,f,n,t,n,c,b,w,t,b,s,s,p,w,p,n,y,d
e,f,g,t,n,c,b,p,t,b,s,s,g,g,p,k,v,d
e,f,n,t,n,c,b,u,t,b,s,s,w,g,p,n,y,d
e,f,g,t,n,c,b,p,t,b,s,s,w,p,p,k,y,d
e,f,g,t,n,c,b,u,t,b,s,s,g,p,p,n,v,d
e,x,n,t,n,c,b,u,t,b,s,s,w,p,p,k,y,d
e,f,e,t,n,c,b,p,t,b,s,s,w,p,p,k,y,d
e,f,e,t,n,c,b,p,t,b,s,s,g,w,p,k,v,d
e,f,e,t,n,c,b,p,t,b,s,s,w,p,p,n,v,d
p,x,y,f,f,c,b,g,e,b,k,k,n,n,l,h,v,p
e,f,g,t,n,c,b,u,t,b,s,s,p,w,p,n,y,d
e,f,n,t,n,c,b,p,t,b,s,s,p,p,p,k,v,d
p,x,g,f,f,c,b,p,e,b,k,k,p,b,l,h,y,d
e,f,g,t,n,c,b,w,t,b,s,s,p,p,p,k,y,d
e,f,g,t,n,c,b,u,t,b,s,s,w,g,p,k,y,d
e,f,g,t,n,c,b,p,t,b,s,s,g,w,p,n,y,d
e,f,e,t,n,c,b,n,t,b,s,s,g,g,p,n,y,d
e,f,g,t,n,c,b,n,t,b,s,s,g,p,p,k,v,d
p,x,w,f,c,c,n,g,e,b,s,s,w,w,p,n,s,d
p,x,w,f,c,w,n,n,e,b,s,s,w,w,p,n,s,d
e,f,n,t,n,c,b,n,t,b,s,s,w,w,p,k,v,d
e,f,e,t,n,c,b,u,t,b,s,s,w,p,p,k,y,d
e,f,e,t,n,c,b,n,t,b,s,s,g,p,p,n,y,d
p,x,g,f,f,c,b,h,e,b,k,k,n,p,l,h,y,d
e,f,g,t,n,c,b,p,t,b,s,s,g,w,p,n,v,d
e,f,g,t,n,c,b,n,t,b,s,s,w,p,p,k,y,d
e,f,g,t,n,c,b,u,t,b,s,s,w,w,p,k,y,d
p,x,w,f,c,w,n,g,e,b,s,s,w,w,p,n,s,d
e,x,e,t,n,c,b,n,t,b,s,s,w,p,p,k,v,d
e,f,e,t,n,c,b,u,t,b,s,s,p,g,p,k,v,d
p,x,g,f,f,c,b,g,e,b,k,k,p,b,l,h,y,d
e,f,e,t,n,c,b,w,t,b,s,s,w,g,p,k,y,d
p,x,g,f,f,c,b,p,e,b,k,k,n,b,l,h,v,p
p,x,p,f,c,w,n,g,e,b,s,s,w,w,p,k,s,d
e,f,g,t,n,c,b,w,t,b,s,s,p,w,p,k,v,d
p,x,g,f,f,c,b,g,e,b,k,k,n,p,l,h,v,p
p,x,w,f,c,c,n,g,e,b,s,s,w,w,p,n,s,d
p,x,g,f,f,c,b,p,e,b,k,k,p,p,l,h,v,p
e,f,e,t,n,c,b,w,t,b,s,s,p,g,p,n,v,d
p,x,g,f,f,c,b,p,e,b,k,k,n,p,l,h,v,p
p,x,g,f,c,w,n,u,e,b,s,s,w,w,p,n,s,d
e,f,g,t,n,c,b,n,t,b,s,s,g,g,p,n,y,d
e,f,n,t,n,c,b,p,t,b,s,s,g,p,p,k,v,d
e,f,e,t,n,c,b,n,t,b,s,s,w,w,p,n,y,d
p,x,g,f,f,c,b,p,e,b,k,k,n,n,l,h,v,p
p,x,p,f,c,w,n,g,e,b,s,s,w,w,p,k,v,d
e,x,n,t,n,c,b,p,t,b,s,s,g,p,p,n,v,d
e,f,e,t,n,c,b,w,t,b,s,s,p,p,p,k,y,d
e,f,n,t,n,c,b,w,t,b,s,s,w,g,p,k,y,d
e,f,g,t,n,c,b,n,t,b,s,s,g,g,p,k,v,d
p,x,g,f,f,c,b,g,e,b,k,k,n,p,l,h,v,g
e,f,n,t,n,c,b,u,t,b,s,s,w,w,p,n,v,d
p,x,p,f,c,c,n,u,e,b,s,s,w,w,p,k,v,d
p,x,w,f,c,c,n,n,e,b,s,s,w,w,p,k,s,d
e,f,e,t,n,c,b,w,t,b,s,s,g,w,p,n,y,d
e,f,n,t,n,c,b,p,t,b,s,s,g,w,p,n,y,d
e,f,e,t,n,c,b,u,t,b,s,s,g,p,p,k,v,d
e,f,g,t,n,c,b,u,t,b,s,s,g,w,p,k,v,d
p,x,g,f,f,c,b,g,e,b,k,k,b,b,l,h,v,d
p,x,g,f,f,c,b,p,e,b,k,k,n,b,l,h,y,p
e,f,e,t,n,c,b,p,t,b,s,s,w,w,p,k,y,d
p,x,y,f,f,c,b,g,e,b,k,k,p,n,l,h,v,g
p,x,p,f,c,c,n,u,e,b,s,s,w,w,p,k,s,d
e,f,e,t,n,c,b,p,t,b,s,s,g,w,p,n,y,d
p,f,y,f,f,c,b,p,e,b,k,k,b,n,l,h,v,d
e,f,e,t,n,c,b,u,t,b,s,s,g,p,p,k,y,d
e,f,e,t,n,c,b,n,t,b,s,s,w,g,p,n,v,d
e,x,n,t,n,c,b,u,t,b,s,s,w,w,p,k,y,d
e,f,e,t,n,c,b,w,t,b,s,s,g,p,p,k,v,d
e,f,g,t,n,c,b,w,t,b,s,s,w,p,p,n,v,d
p,x,g,f,f,c,b,p,e,b,k,k,b,b,l,h,v,g
e,f,e,t,n,c,b,u,t,b,s,s,p,p,p,n,y,d
p,f,g,f,f,c,b,h,e,b,k,k,n,b,l,h,y,p
e,f,e,t,n,c,b,u,t,b,s,s,g,w,p,n,y,d
e,f,e,t,n,c,b,p,t,b,s,s,p,w,p,k,v,d
e,f,g,t,n,c,b,w,t,b,s,s,g,g,p,n,y,d
p,x,g,f,f,c,b,g,e,b,k,k,b,p,l,h,y,g
e,f,g,t,n,c,b,u,t,b,s,s,p,g,p,k,v,d
e,f,g,t,n,c,b,u,t,b,s,s,g,p,p,k,y,d
p,x,g,f,f,c,b,h,e,b,k,k,n,n,l,h,v,g
p,x,w,f,c,c,n,u,e,b,s,s,w,w,p,n,s,d
e,f,e,t,n,c,b,w,t,b,s,s,w,g,p,k,v,d
p,x,y,f,f,c,b,g,e,b,k,k,n,b,l,h,v,d
e,f,e,t,n,c,b,w,t,b,s,s,p,g,p,n,y,d
e,f,g,t,n,c,b,n,t,b,s,s,p,p,p,n,v,d
e,f,e,t,n,c,b,n,t,b,s,s,w,g,p,k,v,d
e,f,g,t,n,c,b,u,t,b,s,s,w,p,p,n,v,d
e,f,g,t,n,c,b,w,t,b,s,s,g,g,p,k,v,d
e,f,e,t,n,c,b,p,t,b,s,s,p,g,p,n,v,d
p,x,g,f,c,w,n,g,e,b,s,s,w,w,p,k,v,d
e,f,g,t,n,c,b,u,t,b,s,s,w,w,p,n,y,d
e,f,n,t,n,c,b,w,t,b,s,s,w,g,p,n,y,d
e,f,g,t,n,c,b,n,t,b,s,s,p,g,p,n,y,d
e,f,g,t,n,c,b,n,t,b,s,s,w,p,p,n,y,d
e,f,n,t,n,c,b,w,t,b,s,s,g,w,p,k,y,d
e,x,g,t,n,c,b,n,t,b,s,s,w,g,p,n,v,d
e,f,g,t,n,c,b,u,t,b,s,s,g,p,p,n,y,d
p,x,g,f,f,c,b,p,e,b,k,k,p,b,l,h,y,p
p,x,w,f,c,w,n,p,e,b,s,s,w,w,p,k,v,d
e,f,g,t,n,c,b,u,t,b,s,s,p,g,p,k,v,d
e,f,g,t,n,c,b,w,t,b,s,s,g,w,p,k,v,d
e,f,g,t,n,c,b,n,t,b,s,s,w,g,p,n,v,d
p,x,g,f,f,c,b,h,e,b,k,k,p,b,l,h,y,p
p,x,w,f,c,w,n,u,e,b,s,s,w,w,p,n,s,d
p,x,g,f,f,c,b,p,e,b,k,k,n,n,l,h,y,p
e,x,g,t,n,c,b,n,t,b,s,s,p,p,p,k,y,d
p,x,g,f,f,c,b,h,e,b,k,k,b,n,l,h,v,g
e,f,e,t,n,c,b,p,t,b,s,s,w,w,p,n,y,d
e,f,g,t,n,c,b,p,t,b,s,s,w,p,p,n,y,d
e,x,g,t,n,c,b,w,t,b,s,s,g,w,p,k,v,d
p,x,g,f,f,c,b,h,e,b,k,k,b,b,l,h,v,d
e,f,g,t,n,c,b,p,t,b,s,s,p,w,p,k,y,d
e,f,g,t,n,c,b,n,t,b,s,s,p,p,p,k,v,d
p,x,w,f,c,c,n,p,e,b,s,s,w,w,p,k,s,d
p,x,y,f,f,c,b,g,e,b,k,k,b,n,l,h,y,g
e,f,e,t,n,c,b,n,t,b,s,s,p,g,p,k,y,d
p,x,g,f,f,c,b,g,e,b,k,k,p,p,l,h,y,d
p,x,g,f,f,c,b,g,e,b,k,k,n,n,l,h,y,d
e,x,n,t,n,c,b,u,t,b,s,s,w,g,p,n,v,d
p,x,g,f,f,c,b,g,e,b,k,k,b,n,l,h,y,g
e,f,n,t,n,c,b,u,t,b,s,s,p,g,p,n,y,d
e,f,g,t,n,c,b,u,t,b,s,s,w,p,p,k,y,d
e,f,g,t,n,c,b,p,t,b,s,s,g,p,p,n,v,d
e,f,g,t,n,c,b,u,t,b,s,s,p,p,p,k,y,d
p,x,g,f,c,w,n,n,e,b,s,s,w,w,p,n,s,d
e,f,g,t,n,c,b,w,t,b,s,s,p,g,p,k,v,d
e,f,e,t,n,c,b,n,t,b,s,s,p,g,p,n,v,d
e,f,n,t,n,c,b,n,t,b,s,s,g,w,p,n,v,d
e,f,g,t,n,c,b,u,t,b,s,s,g,p,p,k,v,d
p,x,p,f,c,c,n,g,e,b,s,s,w,w,p,n,v,d
p,x,g,f,f,c,b,p,e,b,k,k,n,p,l,h,y,g
e,f,g,t,n,c,b,p,t,b,s,s,g,p,p,k,y,d
e,f,g,t,n,c,b,u,t,b,s,s,w,g,p,k,y,d
p,x,p,f,c,w,n,p,e,b,s,s,w,w,p,n,v,d
e,x,g,t,n,c,b,u,t,b,s,s,w,p,p,n,y,d
p,x,g,f,f,c,b,h,e,b,k,k,p,n,l,h,y,p
p,x,g,f,f,c,b,h,e,b,k,k,b,n,l,h,y,p
e,f,n,t,n,c,b,w,t,b,s,s,p,p,p,n,y,d
e,f,n,t,n,c,b,p,t,b,s,s,p,w,p,n,v,d
p,x,g,f,c,c,n,u,e,b,s,s,w,w,p,n,v,d
p,f,g,f,f,c,b,g,e,b,k,k,n,n,l,h,v,d
p,x,p,f,c,w,n,p,e,b,s,s,w,w,p,n,s,d
e,f,e,t,n,c,b,w,t,b,s,s,g,w,p,k,v,d
e,f,g,t,n,c,b,w,t,b,s,s,w,p,p,k,v,d
e,f,e,t,n,c,b,n,t,b,s,s,g,p,p,n,y,d
p,x,y,f,f,c,b,p,e,b,k,k,p,b,l,h,y,g
e,f,g,t,n,c,b,w,t,b,s,s,g,w,p,k,y,d
p,x,w,f,c,w,n,p,e,b,s,s,w,w,p,k,v,d
p,x,g,f,f,c,b,g,e,b,k,k,n,n,l,h,v,d
e,f,e,t,n,c,b,p,t,b,s,s,p,g,p,n,y,d
e,f,g,t,n,c,b,w,t,b,s,s,g,p,p,n,y,d
p,x,g,f,f,c,b,p,e,b,k,k,b,n,l,h,v,p
p,x,g,f,f,c,b,h,e,b,k,k,n,p,l,h,v,p
p,x,p,f,c,w,n,p,e,b,s,s,w,w,p,k,v,d
e,x,g,t,n,c,b,u,t,b,s,s,w,g,p,k,v,d
p,x,g,f,f,c,b,p,e,b,k,k,b,p,l,h,v,d
e,f,n,t,n,c,b,w,t,b,s,s,p,g,p,n,y,d
e,x,n,t,n,c,b,u,t,b,s,s,w,w,p,n,v,d
e,f,e,t,n,c,b,p,t,b,s,s,g,g,p,n,y,d
e,f,g,t,n,c,b,p,t,b,s,s,w,g,p,n,y,d
e,f,e,t,n,c,b,p,t,b,s,s,w,g,p,k,y,d
e,f,g,t,n,c,b,p,t,b,s,s,g,w,p,k,y,d
e,f,g,t,n,c,b,w,t,b,s,s,w,g,p,n,y,d
p,x,p,f,c,w,n,n,e,b,s,s,w,w,p,k,s,d
e,f,e,t,n,c,b,n,t,b,s,s,g,g,p,n,v,d
e,f,e,t,n,c,b,u,t,b,s,s,g,w,p,k,v,d
p,x,w,f,c,w,n,n,e,b,s,s,w,w,p,n,s,d
e,f,g,t,n,c,b,w,t,b,s,s,g,p,p,k,y,d
e,f,n,t,n,c,b,n,t,b,s,s,w,w,p,k,v,d
p,x,g,f,f,c,b,h,e,b,k,k,p,p,l,h,v,g
e,f,e,t,n,c,b,n,t,b,s,s,w,p,p,n,v,d
p,x,g,f,f,c,b,h,e,b,k,k,p,p,l,h,y,g
e,f,e,t,n,c,b,w,t,b,s,s,p,w,p,n,y,d
e,f,g,t,n,c,b,u,t,b,s,s,p,g,p,n,y,d
e,f,g,t,n,c,b,w,t,b,s,s,p,g,p,n,v,d
p,x,g,f,f,c,b,g,e,b,k,k,b,n,l,h,v,g
e,f,e,t,n,c,b,n,t,b,s,s,g,p,p,n,v,d
p,x,w,f,c,c,n,p,e,b,s,s,w,w,p,k,s,d
e,f,n,t,n,c,b,n,t,b,s,s,w,p,p,n,y,d
e,x,g,t,n,c,b,p,t,b,s,s,p,p,p,k,y,d
e,f,n,t,n,c,b,u,t,b,s,s,p,p,p,n,y,d
e,f,e,t,n,c,b,n,t,b,s,s,p,w,p,n,v,d
e,f,g,t,n,c,b,p,t,b,s,s,p,g,p,n,y,d
e,f,e,t,n,c,b,u,t,b,s,s,w,g,p,n,v,d
p,x,g,f,f,c,b,h,e,b,k,k,p,p,l,h,y,d
e,f,g,t,n,c,b,u,t,b,s,s,w,p,p,k,y,d
e,f,g,t,n,c,b,w,t,b,s,s,w,g,p,n,v,d
e,f,g,t,n,c,b,w,t,b,s,s,p,p,p,n,y,d
e,f,g,t,n,c,b,p,t,b,s,s,p,g,p,n,v,d
e,f,e,t,n,c,b,p,t,b,s,s,p,g,p,k,y,d
e,f,e,t,n,c,b,n,t,b,s,s,w,g,p,k,y,d
e,f,n,t,n,c,b,p,t,b,s,s,g,w,p,n,v,d
e,f,n,t,n,c,b,w,t,b,s,s,w,p,p,k,v,d
p,x,p,f,c,c,n,u,e,b,s,s,w,w,p,n,s,d
p,x,g,f,f,c,b,p,e,b,k,k,n,n,l,h,v,d
e,f,g,t,n,c,b,n,t,b,s,s,g,w,p,n,v,d
e,f,e,t,n,c,b,u,t,b,s,s,g,g,p,n,v,d
p,x,w,f,c,c,n,g,e,b,s,s,w,w,p,k,s,d
p,x,p,f,c,w,n,g,e,b,s,s,w,w,p,n,v,d
p,x,g,f,f,c,b,g,e,b,k,k,b,b,l,h,y,p
e,x,g,t,n,c,b,p,t,b,s,s,w,p,p,k,v,d
e,f,e,t,n,c,b,u,t,b,s,s,w,p,p,k,v,d
p,x,p,f,c,w,n,p,e,b,s,s,w,w,p,k,s,d
e,f,g,t,n,c,b,n,t,b,s,s,g,p,p,n,y,d
e,f,n,t,n,c,b,n,t,b,s,s,p,p,p,k,y,d
p,x,g,f,f,c,b,g,e,b,k,k,b,p,l,h,v,g
e,f,n,t,n,c,b,w,t,b,s,s,g,p,p,k,v,d
e,x,e,t,n,c,b,p,t,b,s,s,g,g,p,k,y,d
p,x,w,f,c,w,n,g,e,b,s,s,w,w,p,k,v,d
e,f,n,t,n,c,b,n,t,b,s,s,p,g,p,n,y,d
p,x,g,f,f,c,b,g,e,b,k,k,p,n,l,h,v,d
e,f,e,t,n,c,b,n,t,b,s,s,w,g,p,k,y,d
p,x,y,f,f,c,b,p,e,b,k,k,n,n,l,h,y,p
e,f,g,t,n,c,b,u,t,b,s,s,g,g,p,k,v,d
e,x,e,t,n,c,b,n,t,b,s,s,g,p,p,k,y,d
e,f,e,t,n,c,b,n,t,b,s,s,p,p,p,n,v,d
e,f,g,t,n,c,b,u,t,b,s,s,w,g,p,k,v,d
p,x,g,f,c,w,n,u,e,b,s,s,w,w,p,k,v,d
e,f,g,t,n,c,b,w,t,b,s,s,w,w,p,n,y,d
e,f,e,t,n,c,b,n,t,b,s,s,p,w,p,k,v,d
p,x,g,f,f,c,b,h,e,b,k,k,n,b,l,h,y,p
e,f,n,t,n,c,b,w,t,b,s,s,g,p,p,n,v,d
p,x,g,f,c,w,n,g,e,b,s,s,w,w,p,n,s,d
p,x,g,f,f,c,b,h,e,b,k,k,p,n,l,h,v,g
e,f,e,t,n,c,b,u,t,b,s,s,w,g,p,k,v,d
e,f,n,t,n,c,b,u,t,b,s,s,p,w,p,n,v,d
e,f,g,t,n,c,b,n,t,b,s,s,w,p,p,k,v,d
e,f,g,t,n,c,b,u,t,b,s,s,w,p,p,n,y,d
p,x,w,f,c,c,n,p,e,b,s,s,w,w,p,k,v,d
p,x,g,f,f,c,b,p,e,b,k,k,p,p,l,h,v,g
p,x,g,f,c,w,n,u,e,b,s,s,w,w,p,n,v,d
e,f,e,t,n,c,b,n,t,b,s,s,w,w,p,n,v,d
e,f,e,t,n,c,b,w,t,b,s,s,p,p,p,n,v,d
p,f,g,f,f,c,b,h,e,b,k,k,b,n,l,h,y,d
p,x,g,f,f,c,b,h,e,b,k,k,n,n,l,h,y,g
e,f,e,t,n,c,b,p,t,b,s,s,g,p,p,n,y,d
p,x,p,f,c,w,n,g,e,b,s,s,w,w,p,n,s,d
p,x,g,f,c,c,n,u,e,b,s,s,w,w,p,k,s,d
e,f,e,t,n,c,b,w,t,b,s,s,w,g,p,k,v,d
e,f,e,t,n,c,b,p,t,b,s,s,g,p,p,n,y,d
e,f,e,t,n,c,b,w,t,b,s,s,p,g,p,k,y,d
e,f,n,t,n,c,b,w,t,b,s,s,w,g,p,k,v,d
p,x,p,f,c,w,n,g,e,b,s,s,w,w,p,n,v,d
p,x,g,f,f,c,b,p,e,b,k,k,n,n,l,h,y,d
e,f,e,t,n,c,b,w,t,b,s,s,w,w,p,k,v,d
e,f,e,t,n,c,b,u,t,b,s,s,w,p,p,n,v,d
e,f,g,t,n,c,b,u,t,b,s,s,w,g,p,k,v,d
e,f,e,t,n,c,b,u,t,b,s,s,w,p,p,n,y,d
e,f,n,t,n,c,b,n,t,b,s,s,g,p,p,n,y,d
e,f,e,t,n,c,b,w,t,b,s,s,g,g,p,k,v,d
p,f,y,f,f,c,b,g,e,b,k,k,b,n,l,h,v,p
e,x,g,t,n,c,b,p,t,b,s,s,w,p,p,k,y,d
p,x,p,f,c,w,n,p,e,b,s,s,w,w,p,n,s,d
e,x,e,t,n,c,b,w,t,b,s,s,w,p,p,n,y,d
e,f,g,t,n,c,b,u,t,b,s,s,g,g,p,k,y,d
e,f,e,t,n,c,b,u,t,b,s,s,g,w,p,n,v,d
e,x,e,t,n,c,b,u,t,b,s,s,p,w,p,k,v,d
e,f,g,t,n,c,b,p,t,b,s,s,w,w,p,k,v,d
e,f,e,t,n,c,b,n,t,b,s,s,g,w,p,n,v,d
p,x,w,f,c,w,n,n,e,b,s,s,w,w,p,n,v,d
p,x,g,f,f,c,b,g,e,b,k,k,p,p,l,h,y,d
p,x,p,f,c,c,n,n,e,b,s,s,w,w,p,k,v,d
e,f,g,t,n,c,b,w,t,b,s,s,w,g,p,n,y,d
e,x,n,t,n,c,b,w,t,b,s,s,g,w,p,n,v,d
p,x,g,f,c,c,n,n,e,b,s,s,w,w,p,n,s,d
e,f,n,t,n,c,b,w,t,b,s,s,p,p,p,k,y,d
p,x,p,f,c,c,n,g,e,b,s,s,w,w,p,k,v,d
e,f,e,t,n,c,b,n,t,b,s,s,p,w,p,n,y,d
p,x,w,f,c,w,n,n,e,b,s,s,w,w,p,k,s,d
e,x,n,t,n,c,b,n,t,b,s,s,g,p,p,n,v,d
p,x,g,f,f,c,b,g,e,b,k,k,p,n,l,h,y,g
p,x,g,f,c,c,n,n,e,b,s,s,w,w,p,k,s,d
e,f,n,t,n,c,b,n,t,b,s,s,g,g,p,n,y,d
p,x,g,f,f,c,b,g,e,b,k,k,p,p,l,h,y,g
p,x,p,f,c,c,n,p,e,b,s,s,w,w,p,k,v,d
e,f,e,t,n,c,b,u,t,b,s,s,p,w,p,k,y,d
p,x,g,f,c,w,n,p,e,b,s,s,w,w,p,n,s,d
e,x,g,t,n,c,b,p,t,b,s,s,g,w,p,n,v,d
e,x,g,t,n,c,b,w,t,b,s,s,p,w,p,k,y,d
e,f,n,t,n,c,b,n,t,b,s,s,g,w,p,n,y,d
e,f,n,t,n,c,b,u,t,b,s,s,g,w,p,k,v,d
e,f,n,t,n,c,b,u,t,b,s,s,g,g,p,n,y,d
p,x,g,f,c,c,n,n,e,b,s,s,w,w,p,n,s,d
e,f,g,t,n,c,b,w,t,b,s,s,w,p,p,k,v,d
e,x,e,t,n,c,b,u,t,b,s,s,p,g,p,n,v,d
e,f,g,t,n,c,b,w,t,b,s,s,g,w,p,n,y,d
e,f,e,t,n,c,b,n,t,b,s,s,w,g,p,n,y,d
e,f,n,t,n,c,b,n,t,b,s,s,p,g,p,k,v,d
p,x,g,f,f,c,b,g,e,b,k,k,n,p,l,h,y,g
p,x,g,f,c,c,n,p,e,b,s,s,w,w,p,n,s,d
e,f,e,t,n,c,b,w,t,b,s,s,g,g,p,k,y,d
e,x,g,t,n,c,b,w,t,b,s,s,p,w,p,n,y,d
p,x,g,f,c,w,n,g,e,b,s,s,w,w,p,k,v,d
e,f,n,t,n,c,b,n,t,b,s,s,w,w,p,k,y,d
e,f,g,t,n,c,b,n,t,b,s,s,g,w,p,k,y,d
e,f,e,t,n,c,b,u,t,b,s,s,p,w,p,k,v,d
p,x,y,f,f,c,b,p,e,b,k,k,n,b,l,h,v,p
p,x,g,f,c,w,n,p,e,b,s,s,w,w,p,k,v,d
e,f,g,t,n,c,b,n,t,b,s,s,g,w,p,n,y,d
e,f,n,t,n,c,b,p,t,b,s,s,g,g,p,n,y,d
e,f,n,t,n,c,b,u,t,b,s,s,g,g,p,k,y,d
e,f,g,t,n,c,b,p,t,b,s,s,p,w,p,n,v,d
e,f,g,t,n,c,b,n,t,b,s,s,p,w,p,k,v,d
p,x,g,f,f,c,b,g,e,b,k,k,n,n,l,h,v,p
e,f,g,t,n,c,b,w,t,b,s,s,p,w,p,k,y,d
e,f,e,t,n,c,b,p,t,b,s,s,g,w,p,n,v,d
p,x,g,f,c,w,n,g,e,b,s,s,w,w,p,n,v,d
e,f,g,t,n,c,b,u,t,b,s,s,w,p,p,n,v,d
p,f,g,f,f,c,b,h,e,b,k,k,p,p,l,h,y,p
e,f,e,t,n,c,b,u,t,b,s,s,p,g,p,k,y,d
p,x,g,f,f,c,b,h,e,b,k,k,b,p,l,h,v,p
e,f,g,t,n,c,b,u,t,b,s,s,w,p,p,k,v,d
p,x,p,f,c,c,n,n,e,b,s,s,w,w,p,n,s,d
e,f,e,t,n,c,b,w,t,b,s,s,p,p,p,n,v,d
p,x,p,f,c,w,n,p,e,b,s,s,w,w,p,n,v,d
p,x,w,f,c,c,n,u,e,b,s,s,w,w,p,n,s,d
e,f,g,t,n,c,b,n,t,b,s,s,p,w,p,n,v,d
p,x,p,f,c,w,n,u,e,b,s,s,w,w,p,n,v,d
p,x,g,f,f,c,b,g,e,b,k,k,b,b,l,h,y,d
e,x,n,t,n,c,b,u,t,b,s,s,w,g,p,n,v,d
e,f,g,t,n,c,b,p,t,b,s,s,p,p,p,k,y,d
e,f,e,t,n,c,b,u,t,b,s,s,w,w,p,k,y,d
p,x,g,f,f,c,b,p,e,b,k,k,p,b,l,h,y,g
p,x,g,f,c,w,n,n,e,b,s,s,w,w,p,n,v,d
p,x,g,f,f,c,b,g,e,b,k,k,p,b,l,h,v,p
p,x,w,f,c,w,n,u,e,b,s,s,w,w,p,n,s,d
e,f,n,t,n,c,b,p,t,b,s,s,g,w,p,k,y,d
e,f,g,t,n,c,b,p,t,b,s,s,w,w,p,k,y,d
p,x,w,f,c,w,n,g,e,b,s,s,w,w,p,k,s,d
e,x,g,t,n,c,b,w,t,b,s,s,g,w,p,k,y,d
e,f,n,t,n,c,b,w,t,b,s,s,w,p,p,k,v,d
e,f,g,t,n,c,b,u,t,b,s,s,g,w,p,k,y,d
e,x,e,t,n,c,b,p,t,b,s,s,p,g,p,k,y,d
e,f,e,t,n,c,b,n,t,b,s,s,p,g,p,k,y,d
p,x,w,f,c,w,n,n,e,b,s,s,w,w,p,k,s,d
e,f,e,t,n,c,b,p,t,b,s,s,g,g,p,n,y,d
p,x,y,f,f,c,b,h,e,b,k,k,n,p,l,h,y,d
e,f,g,t,n,c,b,p,t,b,s,s,w,p,p,n,v,d
e,f,n,t,n,c,b,n,t,b,s,s,p,g,p,n,v,d
p,x,g,f,c,w,n,p,e,b,s,s,w,w,p,n,v,d
p,x,p,f,c,c,n,n,e,b,s,s,w,w,p,n,v,d
e,f,e,t,n,c,b,u,t,b,s,s,g,p,p,n,y,d
e,x,g,t,n,c,b,p,t,b,s,s,p,p,p,k,v,d
e,f,g,t,n,c,b,u,t,b,s,s,g,g,p,k,y,d
p,x,g,f,f,c,b,h,e,b,k,k,n,b,l,h,v,p
e,x,n,t,n,c,b,u,t,b,s,s,w,w,p,k,v,d
e,f,g,t,n,c,b,n,t,b,s,s,p,w,p,k,y,d
e,f,g,t,n,c,b,u,t,b,s,s,g,g,p,n,y,d
p,x,g,f,c,c,n,p,e,b,s,s,w,w,p,k,s,d
e,f,n,t,n,c,b,p,t,b,s,s,w,p,p,n,v,d
p,x,g,f,f,c,b,h,e,b,k,k,p,p,l,h,v,p
e,f,g,t,n,c,b,u,t,b,s,s,p,p,p,k,v,d
e,f,e,t,n,c,b,u,t,b,s,s,p,g,p,k,v,d
e,f,e,t,n,c,b,n,t,b,s,s,w,p,p,k,y,d
p,x,w,f,c,c,n,u,e,b,s,s,w,w,p,n,v,d
p,x,w,f,c,w,n,p,e,b,s,s,w,w,p,n,s,d
e,f,e,t,n,c,b,w,t,b,s,s,p,w,p,k,v,d
e,f,e,t,n,c,b,p,t,b,s,s,w,w,p,k,v,d
e,f,n,t,n,c,b,u,t,b,s,s,p,g,p,k,y,d
p,x,g,f,f,c,b,h,e,b,k,k,n,b,l,h,v,g
